,LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate
896,897,Jul,25,06:39:18,combo,ftpd,24958.0,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>
897,898,Jul,25,06:39:18,combo,ftpd,24959.0,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>
898,899,Jul,25,06:39:18,combo,ftpd,24960.0,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>
899,900,Jul,25,06:39:18,combo,ftpd,24961.0,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>
900,901,Jul,25,12:09:06,combo,named,2306.0,notify question section contains no SOA,E75,notify question section contains no SOA
901,902,Jul,25,12:18:50,combo,named,2306.0,notify question section contains no SOA,E75,notify question section contains no SOA
902,903,Jul,25,12:27:05,combo,named,2306.0,notify question section contains no SOA,E75,notify question section contains no SOA
903,904,Jul,25,13:41:34,combo,named,2306.0,notify question section contains no SOA,E75,notify question section contains no SOA
904,905,Jul,25,13:50:24,combo,named,2306.0,notify question section contains no SOA,E75,notify question section contains no SOA
905,906,Jul,25,14:08:28,combo,named,2306.0,notify question section contains no SOA,E75,notify question section contains no SOA
906,907,Jul,25,14:17:19,combo,named,2306.0,notify question section contains no SOA,E75,notify question section contains no SOA
907,908,Jul,25,14:33:46,combo,named,2306.0,notify question section contains no SOA,E75,notify question section contains no SOA
908,909,Jul,25,14:48:30,combo,named,2306.0,notify question section contains no SOA,E75,notify question section contains no SOA
909,910,Jul,25,15:50:04,combo,named,2306.0,notify question section contains no SOA,E75,notify question section contains no SOA
910,911,Jul,25,23:23:13,combo,ftpd,26466.0,getpeername (ftpd): Transport endpoint is not connected,E47,getpeername (ftpd): Transport endpoint is not connected
911,912,Jul,25,23:23:13,combo,xinetd,26484.0,warning: can't get client address: Connection reset by peer,E116,warning: can't get client address: Connection reset by peer
912,913,Jul,25,23:24:09,combo,ftpd,26476.0,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,connection from <*> (<*>) at <*>
913,914,Jul,25,23:24:09,combo,ftpd,26475.0,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,connection from <*> (<*>) at <*>
914,915,Jul,25,23:24:09,combo,ftpd,26474.0,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,connection from <*> (<*>) at <*>
915,916,Jul,25,23:24:09,combo,ftpd,26473.0,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,connection from <*> (<*>) at <*>
916,917,Jul,25,23:24:09,combo,ftpd,26467.0,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,connection from <*> (<*>) at <*>
917,918,Jul,25,23:24:09,combo,ftpd,26468.0,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,connection from <*> (<*>) at <*>
918,919,Jul,25,23:24:09,combo,ftpd,26470.0,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,connection from <*> (<*>) at <*>
919,920,Jul,25,23:24:09,combo,ftpd,26480.0,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,connection from <*> (<*>) at <*>
920,921,Jul,25,23:24:09,combo,ftpd,26481.0,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,connection from <*> (<*>) at <*>
921,922,Jul,25,23:24:09,combo,ftpd,26485.0,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,connection from <*> (<*>) at <*>
922,923,Jul,26,04:05:22,combo,su(pam_unix),27285.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
923,924,Jul,26,04:11:23,combo,su(pam_unix),28514.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
924,925,Jul,26,04:11:23,combo,su(pam_unix),28514.0,session closed for user news,E101,session closed for user <*>
925,926,Jul,26,05:47:42,combo,ftpd,28699.0,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,E29,connection from <*> (<*>) at <*>
926,927,Jul,26,05:47:42,combo,ftpd,28700.0,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,E29,connection from <*> (<*>) at <*>
927,928,Jul,26,05:47:42,combo,ftpd,28701.0,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,E29,connection from <*> (<*>) at <*>
928,929,Jul,26,05:47:42,combo,ftpd,28687.0,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,E29,connection from <*> (<*>) at <*>
929,930,Jul,26,05:47:42,combo,ftpd,28688.0,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,E29,connection from <*> (<*>) at <*>
930,931,Jul,26,05:47:51,combo,ftpd,28704.0,connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,E29,connection from <*> (<*>) at <*>
931,932,Jul,26,05:47:51,combo,ftpd,28706.0,connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,E29,connection from <*> (<*>) at <*>
932,933,Jul,26,05:47:51,combo,ftpd,28708.0,connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,E29,connection from <*> (<*>) at <*>
933,934,Jul,26,07:02:27,combo,sshd(pam_unix),28842.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
934,935,Jul,26,07:02:35,combo,sshd(pam_unix),28844.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
935,936,Jul,26,07:02:37,combo,sshd(pam_unix),28846.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
936,937,Jul,26,07:02:45,combo,sshd(pam_unix),28848.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
937,938,Jul,26,07:02:57,combo,sshd(pam_unix),28854.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
938,939,Jul,26,07:03:05,combo,sshd(pam_unix),28856.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
939,940,Jul,26,07:03:07,combo,sshd(pam_unix),28858.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
940,941,Jul,26,07:03:17,combo,sshd(pam_unix),28862.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
941,942,Jul,26,07:03:27,combo,sshd(pam_unix),28866.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
942,943,Jul,26,07:03:47,combo,sshd(pam_unix),28874.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
943,944,Jul,26,07:03:57,combo,sshd(pam_unix),28878.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
944,945,Jul,26,07:04:02,combo,sshd(pam_unix),28880.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
945,946,Jul,26,07:04:07,combo,sshd(pam_unix),28884.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
946,947,Jul,27,04:16:07,combo,su(pam_unix),30999.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
947,948,Jul,27,04:16:08,combo,su(pam_unix),30999.0,session closed for user cyrus,E101,session closed for user <*>
948,949,Jul,27,04:21:39,combo,su(pam_unix),31373.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
949,950,Jul,27,04:21:40,combo,su(pam_unix),31373.0,session closed for user news,E101,session closed for user <*>
950,951,Jul,27,10:59:53,combo,ftpd,31985.0,connection from 218.38.58.3 () at Wed Jul 27 10:59:53 2005,E29,connection from <*> (<*>) at <*>
951,952,Jul,27,14:41:57,combo,syslogd 1.4.1,,restart.,E90,restart.
952,953,Jul,27,14:41:57,combo,kernel,,"klogd 1.4.1, log source = /proc/kmsg started.",E64,"klogd <*>, log source = <*> started."
953,954,Jul,27,14:41:57,combo,kernel,,Linux version 2.6.5-1.358 (bhcompile@bugs.build.redhat.com) (gcc version 3.3.3 20040412 (Red Hat Linux 3.3.3-7)) #1 Sat May 8 09:04:50 EDT 2004,E68,Linux version <*> (bhcompile@bugs.build.redhat.com) (gcc version <*> (Red Hat Linux <*>)) <*>
954,955,Jul,27,14:41:57,combo,kernel,,BIOS-e820: 0000000007eae000 - 0000000008000000 (reserved),E20,BIOS-e820: <*> - <*> (reserved)
955,956,Jul,27,14:41:57,combo,kernel,,BIOS-e820: 00000000ffb00000 - 0000000100000000 (reserved),E20,BIOS-e820: <*> - <*> (reserved)
956,957,Jul,27,14:41:57,combo,kernel,,126MB LOWMEM available.,E3,<*> LOWMEM available.
957,958,Jul,27,14:41:57,combo,syslog,,klogd startup succeeded,E65,klogd startup succeeded
958,959,Jul,27,14:41:57,combo,irqbalance,,irqbalance startup succeeded,E58,irqbalance startup succeeded
959,960,Jul,27,14:41:57,combo,kernel,,"HighMem zone: 0 pages, LIFO batch:1",E50,"HighMem zone: <*> pages, LIFO batch:<*>"
960,961,Jul,27,14:41:57,combo,kernel,,DMI 2.3 present.,E42,DMI <*> present.
961,962,Jul,27,14:41:57,combo,kernel,,ACPI disabled because your bios is from 2000 and too old,E4,ACPI disabled because your bios is from <*> and too old
962,963,Jul,27,14:41:57,combo,kernel,,Built 1 zonelists,E24,Built <*> zonelists
963,964,Jul,27,14:41:57,combo,kernel,,Kernel command line: ro root=LABEL=/ rhgb quiet,E62,Kernel command line: ro <*>=LABEL=/ rhgb quiet
964,965,Jul,27,14:41:57,combo,kernel,,"CPU 0 irqstacks, hard=02345000 soft=02344000",E32,"CPU <*> irqstacks, hard=<*> soft=<*>"
965,966,Jul,27,14:41:57,combo,portmap,,portmap startup succeeded,E85,portmap startup succeeded
966,967,Jul,27,14:41:57,combo,kernel,,Detected 731.219 MHz processor.,E40,Detected <*> MHz processor.
967,968,Jul,27,14:41:57,combo,kernel,,Using tsc for high-res timesource,E113,Using tsc for high-res timesource
968,969,Jul,27,14:41:58,combo,nfslock,,rpc.statd startup succeeded,E93,rpc.statd startup succeeded
969,970,Jul,27,14:41:58,combo,kernel,,"There is already a security framework initialized, register_security failed.",E107,"There is already a security framework initialized, register_security failed."
970,971,Jul,27,14:41:58,combo,kernel,,Failure registering capabilities with the kernel,E46,Failure registering capabilities with the kernel
971,972,Jul,27,14:41:58,combo,kernel,,Capability LSM initialized,E26,Capability LSM initialized
972,973,Jul,27,14:41:58,combo,rpcidmapd,,rpc.idmapd startup succeeded,E92,rpc.idmapd startup succeeded
973,974,Jul,27,14:41:58,combo,kernel,,"Mount-cache hash table entries: 512 (order: 0, 4096 bytes)",E71,"Mount-cache hash table entries: <*> (order: <*>, <*> bytes)"
974,975,Jul,27,14:41:58,combo,kernel,,Intel machine check architecture supported.,E56,Intel machine check architecture supported.
975,976,Jul,27,14:41:58,combo,kernel,,Intel machine check reporting enabled on CPU#0.,E57,Intel machine check reporting enabled on CPU#<*>.
976,977,Jul,27,14:41:58,combo,kernel,,CPU: Intel Pentium III (Coppermine) stepping 06,E33,CPU: Intel Pentium III (Coppermine) stepping <*>
977,978,Jul,27,14:41:58,combo,kernel,,Enabling fast FPU save and restore... done.,E44,Enabling fast FPU save and restore... done.
978,979,Jul,27,14:41:58,combo,kernel,,Enabling unmasked SIMD FPU exception support... done.,E45,Enabling unmasked SIMD FPU exception support... done.
979,980,Jul,27,14:41:58,combo,kernel,,Checking 'hlt' instruction... OK.,E28,Checking 'hlt' instruction... OK.
980,981,Jul,27,14:41:58,combo,kernel,,POSIX conformance testing by UNIFIX,E86,POSIX conformance testing by UNIFIX
981,982,Jul,27,14:41:58,combo,kernel,,"PCI: PCI BIOS revision 2.10 entry at 0xfc0ce, last bus=1",E78,"PCI: PCI BIOS revision <*> entry at <*>, last bus=<*>"
982,983,Jul,27,14:41:58,combo,kernel,,Linux Plug and Play Support v0.97 (c) Adam Belay,E67,Linux Plug and Play Support <*> (c) Adam Belay
983,984,Jul,27,14:41:58,combo,rc,,Starting pcmcia:  succeeded,E105,Starting pcmcia: succeeded
984,985,Jul,27,14:41:58,combo,kernel,,usbcore: registered new driver usbfs,E111,usbcore: registered new driver usbfs
985,986,Jul,27,14:41:58,combo,kernel,,ACPI: ACPI tables contain no PCI IRQ routing entries,E5,ACPI: ACPI tables contain no PCI IRQ routing entries
986,987,Jul,27,14:41:59,combo,kernel,,PCI: Invalid ACPI-PCI IRQ routing table,E77,PCI: Invalid ACPI-PCI IRQ routing table
987,988,Jul,27,14:41:59,combo,kernel,,PCI: Probing PCI hardware (bus 00),E80,PCI: Probing PCI hardware (bus <*>)
988,989,Jul,27,14:41:59,combo,kernel,,Transparent bridge - 0000:00:1e.0,E109,Transparent bridge - <*>
989,990,Jul,27,14:41:59,combo,kernel,,audit: initializing netlink socket (disabled),E12,audit: initializing netlink socket (disabled)
990,991,Jul,27,14:41:59,combo,sdpd,1696.0,sdpd v1.5 started,E95,sdpd <*> started
991,992,Jul,27,14:41:59,combo,kernel,,VFS: Disk quotas dquot_6.5.1,E115,VFS: Disk quotas <*>
992,993,Jul,27,14:41:59,combo,kernel,,"Dquot-cache hash table entries: 1024 (order 0, 4096 bytes)",E43,"Dquot-cache hash table entries: <*> (order <*>, <*> bytes)"
993,994,Jul,27,14:41:59,combo,kernel,,SELinux:  Registering netfilter hooks,E98,SELinux: Registering netfilter hooks
994,995,Jul,27,14:41:59,combo,kernel,,Initializing Cryptographic API,E53,Initializing Cryptographic API
995,996,Jul,27,14:41:59,combo,kernel,,pci_hotplug: PCI Hot Plug PCI Core version: 0.5,E83,pci_hotplug: PCI Hot Plug PCI Core version: <*>
996,997,Jul,27,14:42:00,combo,kernel,,isapnp: Scanning for PnP cards...,E60,isapnp: Scanning for PnP cards...
997,998,Jul,27,14:42:00,combo,kernel,,isapnp: No Plug & Play device found,E59,isapnp: No Plug & Play device found
998,999,Jul,27,14:42:00,combo,kernel,,Real Time Clock Driver v1.12,E87,Real Time Clock Driver <*>
999,1000,Jul,27,14:42:00,combo,kernel,,Linux agpgart interface v0.100 (c) Dave Jones,E66,Linux agpgart interface <*> (c) Dave Jones
