,LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate
661,662,81111,44309,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3729730843466061623 is added to invalidSet of 10.251.27.63:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
662,663,81111,44310,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3876184938151091897 is added to invalidSet of 10.251.30.85:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
663,664,81111,44311,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-1227720343537039835 is added to invalidSet of 10.251.202.134:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
664,665,81111,44314,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-6921441628286995043 is added to invalidSet of 10.251.126.83:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
665,666,81111,44315,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3539852484771802299 is added to invalidSet of 10.250.19.227:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
666,667,81111,44319,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-2492400942012223395 is added to invalidSet of 10.251.202.209:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
667,668,81111,44331,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-3242342105286997235 is added to invalidSet of 10.251.71.97:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
668,669,81111,44332,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2468407162668753567 is added to invalidSet of 10.251.106.37:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
669,670,81111,44335,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_7841365850685201915 is added to invalidSet of 10.251.110.68:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
670,671,81111,44337,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_-6160667975382232149,E14,Verification succeeded for <*>
671,672,81111,44338,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2426255659473300323 is added to invalidSet of 10.251.106.37:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
672,673,81111,44338,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_5203504995927133832 is added to invalidSet of 10.250.13.240:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
673,674,81111,44340,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_815809455641029563 is added to invalidSet of 10.251.111.37:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
674,675,81111,44343,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_6413710007211667486 is added to invalidSet of 10.251.30.179:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
675,676,81111,44546,19,INFO,dfs.FSDataset,Deleting block blk_-5934436507161953485 file /mnt/hadoop/dfs/data/current/subdir33/blk_-5934436507161953485,E9,Deleting block <*> file <*>
676,677,81111,44550,19,INFO,dfs.FSDataset,Deleting block blk_-7832937837605180330 file /mnt/hadoop/dfs/data/current/subdir49/blk_-7832937837605180330,E9,Deleting block <*> file <*>
677,678,81111,44554,19,INFO,dfs.FSDataset,Deleting block blk_-8547071368131084410 file /mnt/hadoop/dfs/data/current/subdir38/blk_-8547071368131084410,E9,Deleting block <*> file <*>
678,679,81111,44612,19,INFO,dfs.FSDataset,Deleting block blk_-6350492516478706425 file /mnt/hadoop/dfs/data/current/subdir36/blk_-6350492516478706425,E9,Deleting block <*> file <*>
679,680,81111,44624,19,INFO,dfs.FSDataset,Deleting block blk_-6053005391233809507 file /mnt/hadoop/dfs/data/current/subdir27/blk_-6053005391233809507,E9,Deleting block <*> file <*>
680,681,81111,44630,19,INFO,dfs.FSDataset,Deleting block blk_-4311652947826112510 file /mnt/hadoop/dfs/data/current/subdir57/blk_-4311652947826112510,E9,Deleting block <*> file <*>
681,682,81111,44635,19,INFO,dfs.FSDataset,Deleting block blk_-1754204887541031211 file /mnt/hadoop/dfs/data/current/subdir58/blk_-1754204887541031211,E9,Deleting block <*> file <*>
682,683,81111,44650,19,INFO,dfs.FSDataset,Deleting block blk_-4844505495441326897 file /mnt/hadoop/dfs/data/current/subdir36/blk_-4844505495441326897,E9,Deleting block <*> file <*>
683,684,81111,44652,19,INFO,dfs.FSDataset,Deleting block blk_-7513928662244669476 file /mnt/hadoop/dfs/data/current/subdir11/blk_-7513928662244669476,E9,Deleting block <*> file <*>
684,685,81111,44654,19,INFO,dfs.FSDataset,Deleting block blk_-5014786445735476734 file /mnt/hadoop/dfs/data/current/subdir9/blk_-5014786445735476734,E9,Deleting block <*> file <*>
685,686,81111,44700,19,INFO,dfs.FSDataset,Deleting block blk_-1046472716157313227 file /mnt/hadoop/dfs/data/current/subdir62/blk_-1046472716157313227,E9,Deleting block <*> file <*>
686,687,81111,44749,19766,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8879979113392880065 src: /10.251.202.181:33345 dest: /10.251.202.181:50010,E13,Receiving block <*> src: <*> dest: <*>
687,688,81111,44752,19,INFO,dfs.FSDataset,Deleting block blk_1553688227908800900 file /mnt/hadoop/dfs/data/current/subdir15/blk_1553688227908800900,E9,Deleting block <*> file <*>
688,689,81111,44759,19,INFO,dfs.FSDataset,Deleting block blk_-1368324087589035770 file /mnt/hadoop/dfs/data/current/blk_-1368324087589035770,E9,Deleting block <*> file <*>
689,690,81111,44759,19,INFO,dfs.FSDataset,Deleting block blk_3274968259628929519 file /mnt/hadoop/dfs/data/current/subdir19/blk_3274968259628929519,E9,Deleting block <*> file <*>
690,691,81111,44806,19,INFO,dfs.FSDataset,Deleting block blk_5736622945587812309 file /mnt/hadoop/dfs/data/current/subdir19/blk_5736622945587812309,E9,Deleting block <*> file <*>
691,692,81111,44812,19,INFO,dfs.FSDataset,Deleting block blk_9142114171015520823 file /mnt/hadoop/dfs/data/current/subdir48/blk_9142114171015520823,E9,Deleting block <*> file <*>
692,693,81111,44834,19,INFO,dfs.FSDataset,Deleting block blk_6147898566868510104 file /mnt/hadoop/dfs/data/current/subdir36/blk_6147898566868510104,E9,Deleting block <*> file <*>
693,694,81111,44847,20391,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4334868513923498900 src: /10.251.91.15:35440 dest: /10.251.91.15:50010,E13,Receiving block <*> src: <*> dest: <*>
694,695,81111,44913,18,INFO,dfs.FSDataset,Deleting block blk_8962411947457130719 file /mnt/hadoop/dfs/data/current/subdir16/blk_8962411947457130719,E9,Deleting block <*> file <*>
695,696,81111,45125,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.143:50010 is added to blk_2312679955495839894 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
696,697,81111,45125,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.143:50010 is added to blk_7434237665308221519 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
697,698,81111,45614,20587,INFO,dfs.DataNode$DataXceiver,Receiving block blk_9131004320470011870 src: /10.251.123.132:52815 dest: /10.251.123.132:50010,E13,Receiving block <*> src: <*> dest: <*>
698,699,81111,45623,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_000040_0/part-00040. blk_1253515519191706153,E7,BLOCK* NameSystem.allocateBlock: <*> <*>
699,700,81111,45751,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.126.22:50010 is added to blk_-8298519990603402919 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
700,701,81111,45834,19263,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-4411589101766563890 terminating,E10,PacketResponder <*> for block <*> terminating
701,702,81111,45903,20579,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8838632285969241889 src: /10.251.43.21:35844 dest: /10.251.43.21:50010,E13,Receiving block <*> src: <*> dest: <*>
702,703,81111,45904,20552,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-8225435781013159573 terminating,E10,PacketResponder <*> for block <*> terminating
703,704,81111,45911,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.27.63:50010 is added to blk_-7985144765168396303 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
704,705,81111,50313,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.242:50010 is added to blk_-5773244829531118765 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
705,706,81111,50334,20441,INFO,dfs.DataNode$DataXceiver,Received block blk_-4411589101766563890 src: /10.250.14.38:37362 dest: /10.250.14.38:50010 of size 67108864,E12,Received block <*> src: <*> dest: <*> of size <*>
706,707,81111,50346,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.64:50010 is added to blk_-8923923031063738809 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
707,708,81111,50414,20630,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8703611999267892995 src: /10.250.15.101:32889 dest: /10.250.15.101:50010,E13,Receiving block <*> src: <*> dest: <*>
708,709,81111,51007,21019,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2667669005094349452 src: /10.251.203.149:41751 dest: /10.251.203.149:50010,E13,Receiving block <*> src: <*> dest: <*>
709,710,81111,51128,20647,INFO,dfs.DataNode$PacketResponder,Received block blk_-2935178173527646581 of size 67108864 from /10.251.65.237,E11,Received block <*> of size <*> from <*>
710,711,81111,51129,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.227:50010 is added to blk_5781791720343455145 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
711,712,81111,51744,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.65.203:50010 is added to blk_4777657900314457675 size 3546628,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
712,713,81111,52348,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.239:50010 is added to blk_-2281067667503210140 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
713,714,81111,52507,21174,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-4424971182856566289 terminating,E10,PacketResponder <*> for block <*> terminating
714,715,81111,52633,21162,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2040222317555585426 terminating,E10,PacketResponder <*> for block <*> terminating
715,716,81111,52716,20795,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-663653551898848389 src: /10.251.203.149:42756 dest: /10.251.203.149:50010,E13,Receiving block <*> src: <*> dest: <*>
716,717,81111,52812,21102,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7228803354694123939 src: /10.251.195.70:50389 dest: /10.251.195.70:50010,E13,Receiving block <*> src: <*> dest: <*>
717,718,81111,52842,21012,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_2953550760670423417 terminating,E10,PacketResponder <*> for block <*> terminating
718,719,81111,53001,20539,INFO,dfs.DataNode$PacketResponder,Received block blk_6329639726609402522 of size 67108864 from /10.251.107.19,E11,Received block <*> of size <*> from <*>
719,720,81111,53325,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.144:50010 is added to blk_1526403491950199810 size 3534443,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
720,721,81111,53400,21069,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6400082566804273401 src: /10.251.38.214:42160 dest: /10.251.38.214:50010,E13,Receiving block <*> src: <*> dest: <*>
721,722,81111,53431,20804,INFO,dfs.DataNode$PacketResponder,Received block blk_4989329877491629543 of size 67108864 from /10.250.15.67,E11,Received block <*> of size <*> from <*>
722,723,81111,53619,21091,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6608350831463251448 src: /10.251.107.196:43317 dest: /10.251.107.196:50010,E13,Receiving block <*> src: <*> dest: <*>
723,724,81111,53916,21341,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-5580322334454533924 terminating,E10,PacketResponder <*> for block <*> terminating
724,725,81111,53958,21262,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8087142318511408355 src: /10.250.15.67:55334 dest: /10.250.15.67:50010,E13,Receiving block <*> src: <*> dest: <*>
725,726,81111,54004,21237,INFO,dfs.DataNode$PacketResponder,Received block blk_-997605125898553536 of size 67108864 from /10.251.30.179,E11,Received block <*> of size <*> from <*>
726,727,81111,54018,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.37:50010 is added to blk_-4510259260131940043 size 3552141,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
727,728,81111,54135,21577,INFO,dfs.DataNode$PacketResponder,Received block blk_2270593866672608129 of size 67108864 from /10.250.11.53,E11,Received block <*> of size <*> from <*>
728,729,81111,54342,20995,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-1067234447809438340 terminating,E10,PacketResponder <*> for block <*> terminating
729,730,81111,54443,21162,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-1096621677333075077 terminating,E10,PacketResponder <*> for block <*> terminating
730,731,81111,54449,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.125.193:50010 is added to blk_-8657800226489501791 size 3550839,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
731,732,81111,54504,21552,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_2151150262081352617 terminating,E10,PacketResponder <*> for block <*> terminating
732,733,81111,54731,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3280859030919654043 is added to invalidSet of 10.251.214.130:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
733,734,81111,54914,21234,INFO,dfs.DataNode$PacketResponder,Received block blk_4967370797322420259 of size 67108864 from /10.251.39.192,E11,Received block <*> of size <*> from <*>
734,735,81111,55219,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.4:50010 is added to blk_9093176996492793041 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
735,736,81111,55444,21503,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-7200400342436668240 terminating,E10,PacketResponder <*> for block <*> terminating
736,737,81111,55640,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.32:50010 is added to blk_-2125743956855238111 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
737,738,81111,55936,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_-4875138366845786590 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
738,739,81111,60015,21733,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2508619583759354778 terminating,E10,PacketResponder <*> for block <*> terminating
739,740,81111,60043,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_6095704128062577668 size 28484260,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
740,741,81111,60104,21535,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_6123232805286187512 terminating,E10,PacketResponder <*> for block <*> terminating
741,742,81111,60510,21849,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_6818232325322327288 terminating,E10,PacketResponder <*> for block <*> terminating
742,743,81111,61043,21809,INFO,dfs.DataNode$PacketResponder,Received block blk_-5954527587435406374 of size 67108864 from /10.251.106.10,E11,Received block <*> of size <*> from <*>
743,744,81111,61534,21779,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-615578808743808725 terminating,E10,PacketResponder <*> for block <*> terminating
744,745,81111,61549,21862,INFO,dfs.DataNode$PacketResponder,Received block blk_4588471931728384541 of size 67108864 from /10.251.90.81,E11,Received block <*> of size <*> from <*>
745,746,81111,61602,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001192_0/part-01192. blk_7720864196601815614,E7,BLOCK* NameSystem.allocateBlock: <*> <*>
746,747,81111,61707,21528,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-9098645110390099509 terminating,E10,PacketResponder <*> for block <*> terminating
747,748,81111,61713,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.109.209:50010 is added to blk_1129715194117079802 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
748,749,81111,61730,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_000900_0/part-00900. blk_6690143611140381289,E7,BLOCK* NameSystem.allocateBlock: <*> <*>
