,LineId,Date,Time,Level,Node,Component,Id,Content,EventId,EventTemplate
658,659,2015-07-30,"15:35:20,505",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:54134,E2,Accepted socket connection from <*>:<*>
659,660,2015-07-30,"15:38:12,001",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x24ed93119420094,E38,Processed session termination for sessionid: <*>
660,661,2015-07-30,"15:41:43,385",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception
661,662,2015-07-30,"16:00:22,001",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e0081,E38,Processed session termination for sessionid: <*>
662,663,2015-07-30,"16:11:48,004",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e007a,E38,Processed session termination for sessionid: <*>
663,664,2015-07-30,"16:12:05,640",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ed931194200a7 with negotiated timeout 10000 for client /10.10.34.36:45209,E13,Established session <*> with negotiated timeout <*> for client <*>:<*>
664,665,2015-07-30,"16:18:18,839",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.21:51262 which had sessionid 0x24ed931194200a0,E10,Closed socket connection for client <*>:<*> which had sessionid <*>
665,666,2015-07-30,"16:18:19,077",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception
666,667,2015-07-30,"16:18:30,003",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ed93111f200a7,E38,Processed session termination for sessionid: <*>
667,668,2015-07-30,"16:18:39,030",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ed931194200af with negotiated timeout 10000 for client /10.10.34.16:56646,E13,Established session <*> with negotiated timeout <*> for client <*>:<*>
668,669,2015-07-30,"16:21:28,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24ed931194200ad, timeout of 10000ms exceeded",E15,"Expiring session <*>, timeout of <*> exceeded"
669,670,2015-07-30,"16:49:18,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x14ed93111f200d2, timeout of 10000ms exceeded",E15,"Expiring session <*>, timeout of <*> exceeded"
670,671,2015-07-30,"17:33:11,443",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.11:58424; will be dropped if server is in r-o mode,E12,Connection request from old client <*>:<*>; will be dropped if server is in r-o mode
671,672,2015-07-30,"17:49:05,204",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:52866,E7,Client attempting to establish new session at <*>:<*>
672,673,2015-07-30,"17:49:45,653",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception
673,674,2015-07-30,"17:57:44,121",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:33209,E40,Received connection request <*>:<*>
674,675,2015-07-30,"18:08:02,428",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception
675,676,2015-07-30,"18:18:02,134",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ede63a01b000a with negotiated timeout 10000 for client /10.10.34.13:52286,E13,Established session <*> with negotiated timeout <*> for client <*>:<*>
676,677,2015-07-30,"19:19:12,775",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ede63a01b0027 with negotiated timeout 10000 for client /10.10.34.13:52301,E13,Established session <*> with negotiated timeout <*> for client <*>:<*>
677,678,2015-07-30,"19:19:56,251",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ede63a01b002a with negotiated timeout 20000 for client /10.10.34.11:54338,E13,Established session <*> with negotiated timeout <*> for client <*>:<*>
678,679,2015-07-30,"19:35:08,093",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:54576,E7,Client attempting to establish new session at <*>:<*>
679,680,2015-07-30,"21:03:49,284",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ede63a01b006c with negotiated timeout 10000 for client /10.10.34.40:47637,E13,Established session <*> with negotiated timeout <*> for client <*>:<*>
680,681,2015-07-31,"00:16:10,015",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.37:32918 which had sessionid 0x24edfaa8717000c,E10,Closed socket connection for client <*>:<*> which had sessionid <*>
681,682,2015-07-31,"00:16:20,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x34edfaa9c22000d, timeout of 10000ms exceeded",E15,"Expiring session <*>, timeout of <*> exceeded"
682,683,2015-07-31,"00:16:22,002",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24edfaa87170002, timeout of 10000ms exceeded",E15,"Expiring session <*>, timeout of <*> exceeded"
683,684,2015-07-31,"00:17:49,993",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.12:54126; will be dropped if server is in r-o mode,E12,Connection request from old client <*>:<*>; will be dropped if server is in r-o mode
684,685,2015-07-31,"00:17:52,857",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24edfaa87170018 with negotiated timeout 10000 for client /10.10.34.21:42521,E13,Established session <*> with negotiated timeout <*> for client <*>:<*>
685,686,2015-07-31,"11:07:35,024",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception
686,687,2015-07-31,"11:07:52,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x14edfaa86f60031, timeout of 10000ms exceeded",E15,"Expiring session <*>, timeout of <*> exceeded"
687,688,2015-07-31,"11:09:02,382",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.30:55417; will be dropped if server is in r-o mode,E12,Connection request from old client <*>:<*>; will be dropped if server is in r-o mode
688,689,2015-07-31,"11:09:03,412",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.40:42622,E7,Client attempting to establish new session at <*>:<*>
689,690,2015-07-31,"12:57:00,872",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception
690,691,2015-07-31,"15:36:21,074",INFO,QuorumPeer[myid=2]/0,0:0:0:0:0:0:0:2181:FileTxnSnapLog,240,Snapshotting: 0x50000062e to /var/lib/zookeeper/version-2/snapshot.50000062e,E46,Snapshotting: <*> to <*>
691,692,2015-07-31,"15:36:24,570",INFO,LearnerHandler-/10.10.34.13,59348:LearnerHandler,263,Follower sid: 3 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@33557fe4,E17,Follower sid: <*> : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@<*>
692,693,2015-07-31,"21:24:54,002",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24ee30a54f5001d, timeout of 10000ms exceeded",E15,"Expiring session <*>, timeout of <*> exceeded"
693,694,2015-07-31,"21:24:54,005",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x24ee30a54f5001a,E38,Processed session termination for sessionid: <*>
694,695,2015-07-31,"21:32:06,109",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ee30a54f5001e with negotiated timeout 20000 for client /10.10.34.11:45101,E13,Established session <*> with negotiated timeout <*> for client <*>:<*>
695,696,2015-07-31,"21:32:06,121",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ee30a54f5001f with negotiated timeout 10000 for client /10.10.34.11:45102,E13,Established session <*> with negotiated timeout <*> for client <*>:<*>
696,697,2015-07-31,"21:32:18,940",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.25:44785,E2,Accepted socket connection from <*>:<*>
697,698,2015-07-31,"21:44:42,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24ee30a54f50025, timeout of 10000ms exceeded",E15,"Expiring session <*>, timeout of <*> exceeded"
698,699,2015-07-31,"21:44:44,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24ee30a54f50027, timeout of 10000ms exceeded",E15,"Expiring session <*>, timeout of <*> exceeded"
699,700,2015-08-10,"17:53:26,762",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.18:49139; will be dropped if server is in r-o mode,E12,Connection request from old client <*>:<*>; will be dropped if server is in r-o mode
700,701,2015-08-10,"18:12:50,548",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.25:44819; will be dropped if server is in r-o mode,E12,Connection request from old client <*>:<*>; will be dropped if server is in r-o mode
701,702,2015-08-10,"18:23:56,257",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.15:49471; will be dropped if server is in r-o mode,E12,Connection request from old client <*>:<*>; will be dropped if server is in r-o mode
702,703,2015-08-10,"18:23:56,268",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:Learner,107,Revalidating client: 0x24f0557806a001c,E41,Revalidating client: <*>
703,704,2015-08-10,"18:25:25,206",INFO,main,DatadirCleanupManager,79,autopurge.purgeInterval set to 0,E3,autopurge.purgeInterval set to <*>
704,705,2015-08-10,"18:25:27,950",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.11:51259; will be dropped if server is in r-o mode,E12,Connection request from old client <*>:<*>; will be dropped if server is in r-o mode
705,706,2015-08-10,"18:25:27,964",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,832,Client attempting to renew session 0x24f0557806a0020 at /10.10.34.17:55969,E8,Client attempting to renew session <*> at <*>:<*>
706,707,2015-08-10,"18:25:52,337",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception
707,708,2015-08-10,"18:35:11,692",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:51562,E2,Accepted socket connection from <*>:<*>
708,709,2015-08-18,"16:09:30,009",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34f1724a35e000c,E38,Processed session termination for sessionid: <*>
709,710,2015-08-20,"13:13:18,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x14f3fdae8ba0002, timeout of 10000ms exceeded",E15,"Expiring session <*>, timeout of <*> exceeded"
710,711,2015-08-20,"13:13:20,001",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14f3fdae8ba0001,E38,Processed session termination for sessionid: <*>
711,712,2015-08-20,"17:12:28,002",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24f3fdaf738000a, timeout of 10000ms exceeded",E15,"Expiring session <*>, timeout of <*> exceeded"
712,713,2015-08-20,"17:12:29,085",INFO,QuorumPeer[myid=2]/0,0:0:0:0:0:0:0:2181:FinalRequestProcessor,415,shutdown of request processor complete,E45,shutdown of request processor complete
713,714,2015-08-20,"17:12:45,757",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.12:36358,E2,Accepted socket connection from <*>:<*>
714,715,2015-08-20,"17:14:13,880",WARN,LearnerHandler-/10.10.34.13,42241:Leader,576,First is 0x0,E16,First is <*>
715,716,2015-08-20,"17:14:14,196",INFO,WorkerReceiver[myid=2],FastLeaderElection,542,"Notification: 1 (n.leader), 0xb0000007b (n.zxid), 0x2 (n.round), LOOKING (n.state), 1 (n.sid), 0xb (n.peerEPoch), LEADING (my state)",E36,"Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), LOOKING (n.state), <*> (n.sid), <*> (n.peerEPoch), LEADING (my state)"
716,717,2015-08-20,"17:14:24,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24f3fdaf7380008, timeout of 10000ms exceeded",E15,"Expiring session <*>, timeout of <*> exceeded"
717,718,2015-08-20,"17:23:54,127",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.19:60483 which had sessionid 0x24f4a631df90002,E10,Closed socket connection for client <*>:<*> which had sessionid <*>
718,719,2015-08-20,"17:24:04,002",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24f4a631df90002, timeout of 10000ms exceeded",E15,"Expiring session <*>, timeout of <*> exceeded"
719,720,2015-08-20,"17:24:09,157",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24f4a631df9000e with negotiated timeout 10000 for client /10.10.34.16:53681,E13,Established session <*> with negotiated timeout <*> for client <*>:<*>
720,721,2015-08-20,"17:24:10,005",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34f4a63146b000f,E38,Processed session termination for sessionid: <*>
721,722,2015-08-20,"17:26:17,909",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception
722,723,2015-08-20,"17:26:25,718",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.12:36890 which had sessionid 0x24f4a631df9000b,E10,Closed socket connection for client <*>:<*> which had sessionid <*>
723,724,2015-08-25,"11:14:53,074",INFO,LearnerHandler-/10.10.34.11,32976:LearnerHandler,395,Sending DIFF,E43,Sending DIFF
724,725,2015-08-25,"11:15:04,743",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34f4a63146b003c,E38,Processed session termination for sessionid: <*>
725,726,2015-08-25,"11:15:04,750",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14f4a6318b8002f,E38,Processed session termination for sessionid: <*>
726,727,2015-08-25,"11:26:27,861",INFO,QuorumPeer[myid=2]/0,0:0:0:0:0:0:0:2181:QuorumPeer,670,LOOKING,E26,LOOKING
727,728,2015-07-29,"17:43:29,975",INFO,WorkerReceiver[myid=3],FastLeaderElection,542,"Notification: 3 (n.leader), 0x0 (n.zxid), 0x1 (n.round), LOOKING (n.state), 3 (n.sid), 0x0 (n.peerEPoch), LOOKING (my state)",E37,"Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), LOOKING (n.state), <*> (n.sid), <*> (n.peerEPoch), LOOKING (my state)"
728,729,2015-07-29,"17:43:47,783",INFO,WorkerReceiver[myid=3],FastLeaderElection,542,"Notification: 3 (n.leader), 0x0 (n.zxid), 0x1 (n.round), LOOKING (n.state), 3 (n.sid), 0x0 (n.peerEPoch), LOOKING (my state)",E37,"Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), LOOKING (n.state), <*> (n.sid), <*> (n.peerEPoch), LOOKING (my state)"
729,730,2015-07-29,"19:21:29,146",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
730,731,2015-07-29,"19:21:36,029",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
731,732,2015-07-29,"19:21:39,257",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
732,733,2015-07-29,"19:21:42,521",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
733,734,2015-07-29,"19:21:42,707",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
734,735,2015-07-29,"19:21:42,713",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
735,736,2015-07-29,"19:21:45,845",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
736,737,2015-07-29,"19:21:45,851",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:46538,E40,Received connection request <*>:<*>
